1600000US2079000,2079000,"Wichita city, Kansas",383142,62
1600000US2146027,2146027,"Lexington-Fayette, Kentucky",296765,
1600000US2148006,2148006,"Louisville, Kentucky",598230,101
1600000US2205000,2205000,"Baton Rouge city, Louisiana",229859,50
1600000US2239475,2239475,"Kenner city, Louisiana",66681,32
1600000US2240735,2240735,"Lafayette city, Louisiana",120871,34
1600000US2241155,2241155,"Lake Charles city, Louisiana",72163,29
1600000US2250115,2250115,"Metairie CDP, Louisiana",132938,7730
1600000US2255000,2255000,"New Orleans city, Louisiana",347858,
1600000US2270000,2270000,"Shreveport city, Louisiana",198934,1160
1600000US2360545,2360545,"Portland city, Maine",66150,30
1600000US2404000,2404000,"Baltimore city, Maryland",620583,
1600000US2419125,2419125,"Columbia CDP, Maryland",102239,6279
1600000US2426000,2426000,"Ellicott City CDP, Maryland",67241,5221
1600000US2430325,2430325,"Frederick city, Maryland",65439,28
1600000US2432025,2432025,"Germantown CDP, Maryland",83372,6948
1600000US2472450,2472450,"Silver Spring CDP, Maryland",76534,6478
1600000US2481175,2481175,"Waldorf CDP, Maryland",68961,4766
1600000US2507000,2507000,"Boston city, Massachusetts",621383,2359
1600000US2509000,2509000,"Brockton city, Massachusetts",93973,25
1600000US2511000,2511000,"Cambridge city, Massachusetts",105337,28
1600000US2523000,2523000,"Fall River city, Massachusetts",88894,57
1600000US2524960,2524960,"Framingham CDP, Massachusetts",68461,52
1600000US2534550,2534550,"Lawrence city, Massachusetts",76526,34
1600000US2537000,2537000,"Lowell city, Massachusetts",106730,33
1600000US2537490,2537490,"Lynn city, Massachusetts",90511,27
1600000US2545000,2545000,"New Bedford city, Massachusetts",95138,43
1600000US2545560,2545560,"Newton city, Massachusetts",85302,28
1600000US2555745,2555745,"Quincy city, Massachusetts",92486,27
1600000US2562535,2562535,"Somerville city, Massachusetts",75900,25
1600000US2567000,2567000,"Springfield city, Massachusetts",153115,41
1600000US2582000,2582000,"Worcester city, Massachusetts",181264,28
1600000US2603000,2603000,"Ann Arbor city, Michigan",114101,47
1600000US2621000,2621000,"Dearborn city, Michigan",97895,41
1600000US2622000,2622000,"Detroit city, Michigan",711910,89
1600000US2627440,2627440,"Farmington Hills city, Michigan",79768,56
1600000US2629000,2629000,"Flint city, Michigan",102231,26
1600000US2634000,2634000,"Grand Rapids city, Michigan",188214,35
1600000US2642160,2642160,"Kalamazoo city, Michigan",74382,33
1600000US2646000,2646000,"Lansing city, Michigan",114017,1245
1600000US2649000,2649000,"Livonia city, Michigan",96684,26
1600000US2669035,2669035,"Rochester Hills city, Michigan",71022,48
1600000US2674900,2674900,"Southfield city, Michigan",71785,35
1600000US2676460,2676460,"Sterling Heights city, Michigan",129734,40
1600000US2680700,2680700,"Troy city, Michigan",81037,49
1600000US2684000,2684000,"Warren city, Michigan",134075,32
1600000US2686000,2686000,"Westland city, Michigan",83860,35
1600000US2688940,2688940,"Wyoming city, Michigan",72209,49
1600000US2706616,2706616,"Bloomington city, Minnesota",83054,30
1600000US2707966,2707966,"Brooklyn Park city, Minnesota",75936,34
1600000US2717000,2717000,"Duluth city, Minnesota",86230,30
1600000US2743000,2743000,"Minneapolis city, Minnesota",383280,46
1600000US2751730,2751730,"Plymouth city, Minnesota",70710,26
1600000US2754880,2754880,"Rochester city, Minnesota",106963,29
1600000US2756896,2756896,"St. Cloud city, Minnesota",65885,2303
1600000US2758000,2758000,"St. Paul city, Minnesota",285439,39
1600000US2829700,2829700,"Gulfport city, Mississippi",68042,28
1600000US2836000,2836000,"Jackson city, Mississippi",173315,301
1600000US2915670,2915670,"Columbia city, Missouri",108872,41
1600000US2935000,2935000,"Independence city, Missouri",117027,36
1600000US2938000,2938000,"Kansas City city, Missouri",460665,152
1600000US2941348,2941348,"Lee's Summit city, Missouri",91229,776
1600000US2954074,2954074,"O'Fallon city, Missouri",79565,53
1600000US2964082,2964082,"St. Charles city, Missouri",65993,34
1600000US2964550,2964550,"St. Joseph city, Missouri",74853,1840
1600000US2965000,2965000,"St. Louis city, Missouri",319156,
1600000US2970000,2970000,"Springfield city, Missouri",159643,44
1600000US3006550,3006550,"Billings city, Montana",104491,26
1600000US3050200,3050200,"Missoula city, Montana",66905,21
1600000US3128000,3128000,"Lincoln city, Nebraska",259041,19
1600000US3137000,3137000,"Omaha city, Nebraska",410269,45
1600000US3223770,3223770,"Enterprise CDP, Nevada",118697,9743
1600000US3231900,3231900,"Henderson city, Nevada",258138,61
1600000US3240000,3240000,"Las Vegas city, Nevada",584641,61
1600000US3251800,3251800,"North Las Vegas city, Nevada",217304,49
1600000US3254600,3254600,"Paradise CDP, Nevada",215586,10637
1600000US3260600,3260600,"Reno city, Nevada",225818,34
1600000US3268400,3268400,"Sparks city, Nevada",90504,32
1600000US3268585,3268585,"Spring Valley CDP, Nevada",179830,9537
1600000US3271400,3271400,"Sunrise Manor CDP, Nevada",185286,10703
1600000US3345140,3345140,"Manchester city, New Hampshire",109655,26
1600000US3350260,3350260,"Nashua city, New Hampshire",86570,24
1600000US3410000,3410000,"Camden city, New Jersey",77331,31
1600000US3413690,3413690,"Clifton city, New Jersey",84249,36
1600000US3419390,3419390,"East Orange city, New Jersey",64299,29
1600000US3421000,3421000,"Elizabeth city, New Jersey",125222,56
1600000US3436000,3436000,"Jersey City city, New Jersey",248005,40
1600000US3451000,3451000,"Newark city, New Jersey",277232,35
1600000US3456550,3456550,"Passaic city, New Jersey",69870,22
1600000US3457000,3457000,"Paterson city, New Jersey",146377,40
1600000US3473110,3473110,"Toms River CDP, New Jersey",89390,820
1600000US3474000,3474000,"Trenton city, New Jersey",85015,63
1600000US3474630,3474630,"Union City city, New Jersey",66560,26
1600000US3502000,3502000,"Albuquerque city, New Mexico",547585,69
1600000US3539380,3539380,"Las Cruces city, New Mexico",98239,43
1600000US3563460,3563460,"Rio Rancho city, New Mexico",87954,85
1600000US3570500,3570500,"Santa Fe city, New Mexico",68157,28
1600000US3601000,3601000,"Albany city, New York",97737,31
1600000US3611000,3611000,"Buffalo city, New York",261210,40
1600000US3615000,3615000,"Cheektowaga CDP, New York",75018,3145
1600000US3649121,3649121,"Mount Vernon city, New York",67397,26
1600000US3650617,3650617,"New Rochelle city, New York",77177,28
1600000US3651000,3651000,"New York city, New York",8184899,
1600000US3663000,3663000,"Rochester city, New York",210595,58
1600000US3665508,3665508,"Schenectady city, New York",66202,23
1600000US3673000,3673000,"Syracuse city, New York",145216,33
1600000US3684000,3684000,"Yonkers city, New York",196277,39
1600000US3702140,3702140,"Asheville city, North Carolina",83570,25
1600000US3710740,3710740,"Cary town, North Carolina",135418,360
1600000US3712000,3712000,"Charlotte city, North Carolina",734418,91
1600000US3714100,3714100,"Concord city, North Carolina",79330,41
1600000US3719000,3719000,"Durham city, North Carolina",229029,34
1600000US3722920,3722920,"Fayetteville city, North Carolina",201077,32
1600000US3725580,3725580,"Gastonia city, North Carolina",71782,27
1600000US3728000,3728000,"Greensboro city, North Carolina",270357,41
1600000US3728080,3728080,"Greenville city, North Carolina",84879,25
1600000US3731400,3731400,"High Point city, North Carolina",103672,1724
1600000US3734200,3734200,"Jacksonville city, North Carolina",70705,47
1600000US3755000,3755000,"Raleigh city, North Carolina",406609,748
1600000US3774440,3774440,"Wilmington city, North Carolina",106819,34
1600000US3775000,3775000,"Winston-Salem city, North Carolina",230044,35
1600000US3825700,3825700,"Fargo city, North Dakota",106600,2285
1600000US3901000,3901000,"Akron city, Ohio",199030,29
1600000US3912000,3912000,"Canton city, Ohio",72958,28
1600000US3915000,3915000,"Cincinnati city, Ohio",296907,46
1600000US3916000,3916000,"Cleveland city, Ohio",396240,52
1600000US3918000,3918000,"Columbus city, Ohio",789939,3041
1600000US3921000,3921000,"Dayton city, Ohio",141501,33
1600000US3944856,3944856,"Lorain city, Ohio",64128,48
1600000US3961000,3961000,"Parma city, Ohio",81481,23
1600000US3977000,3977000,"Toledo city, Ohio",286979,39
1600000US3988000,3988000,"Youngstown city, Ohio",66835,20
1600000US4009050,4009050,"Broken Arrow city, Oklahoma",98523,2754
1600000US4023200,4023200,"Edmond city, Oklahoma",81696,32
1600000US4041850,4041850,"Lawton city, Oklahoma",97832,24
1600000US4052500,4052500,"Norman city, Oklahoma",111398,45
1600000US4055000,4055000,"Oklahoma City city, Oklahoma",582278,213
1600000US4075000,4075000,"Tulsa city, Oklahoma",393577,1516
1600000US4105350,4105350,"Beaverton city, Oregon",90150,33
1600000US4105800,4105800,"Bend city, Oregon",76723,29
1600000US4123850,4123850,"Eugene city, Oregon",156299,27
1600000US4131250,4131250,"Gresham city, Oregon",105973,39
1600000US4134100,4134100,"Hillsboro city, Oregon",91954,35
1600000US4147000,4147000,"Medford city, Oregon",75007,30
1600000US4159000,4159000,"Portland city, Oregon",585429,1106
1600000US4164900,4164900,"Salem city, Oregon",155004,53
1600000US4202000,4202000,"Allentown city, Pennsylvania",118240,30
1600000US4206088,4206088,"Bethlehem city, Pennsylvania",75233,3221
1600000US4224000,4224000,"Erie city, Pennsylvania",101821,30
1600000US4260000,4260000,"Philadelphia city, Pennsylvania",1528306,
1600000US4261000,4261000,"Pittsburgh city, Pennsylvania",305759,33
1600000US4263624,4263624,"Reading city, Pennsylvania",88175,30
1600000US4269000,4269000,"Scranton city, Pennsylvania",76068,23
1600000US4419180,4419180,"Cranston city, Rhode Island",80424,50
1600000US4454640,4454640,"Pawtucket city, Rhode Island",71204,37
1600000US4459000,4459000,"Providence city, Rhode Island",178162,45
1600000US4474300,4474300,"Warwick city, Rhode Island",82643,21
1600000US4513330,4513330,"Charleston city, South Carolina",119834,2017
1600000US4516000,4516000,"Columbia city, South Carolina",129139,137
1600000US4548535,4548535,"Mount Pleasant town, South Carolina",68112,66
1600000US4550875,4550875,"North Charleston city, South Carolina",95548,3059
1600000US4561405,4561405,"Rock Hill city, South Carolina",66395,54
1600000US4652980,4652980,"Rapid City city, South Dakota",68221,20
1600000US4659020,4659020,"Sioux Falls city, South Dakota",153959,1878
1600000US4714000,4714000,"Chattanooga city, Tennessee",168075,40
1600000US4715160,4715160,"Clarksville city, Tennessee",133669,42
1600000US4737640,4737640,"Jackson city, Tennessee",65279,18
1600000US4740000,4740000,"Knoxville city, Tennessee",179226,33
1600000US4748000,4748000,"Memphis city, Tennessee",647870,74
1600000US4751560,4751560,"Murfreesboro city, Tennessee",109220,33
1600000US4752006,4752006,"Nashville, Tennessee",602618,32
1600000US4801000,4801000,"Abilene city, Texas",119688,3437
1600000US4801924,4801924,"Allen city, Texas",84888,46
1600000US4803000,4803000,"Amarillo city, Texas",194161,2599
1600000US4804000,4804000,"Arlington city, Texas",367185,51
1600000US4804462,4804462,"Atascocita CDP, Texas",71245,7242
1600000US4805000,4805000,"Austin city, Texas",795518,62
1600000US4806128,4806128,"Baytown city, Texas",72418,1926
1600000US4807000,4807000,"Beaumont city, Texas",118355,28
1600000US4810768,4810768,"Brownsville city, Texas",175831,73
1600000US4810912,4810912,"Bryan city, Texas",76541,21
1600000US4813024,4813024,"Carrollton city, Texas",119759,42
1600000US4815976,4815976,"College Station city, Texas",94246,22
1600000US4817000,4817000,"Corpus Christi city, Texas",305442,26
1600000US4819000,4819000,"Dallas city, Texas",1202797,263
1600000US4819972,4819972,"Denton city, Texas",114100,34
1600000US4822660,4822660,"Edinburg city, Texas",77613,36
1600000US4824000,4824000,"El Paso city, Texas",652113,69
1600000US4826232,4826232,"Flower Mound town, Texas",66238,2232
1600000US4827000,4827000,"Fort Worth city, Texas",744114,1809
1600000US4827684,4827684,"Frisco city, Texas",117839,62
